feature,human,create,continue,explain
pos_prop_NOUN,0.2523328485173282,0.26742976524440365,0.26732966589467655,0.2806099873855442
pos_prop_DET,0.056853215108706424,0.09271651459326671,0.0829991221906035,0.08782583131697923
pos_prop_ADJ,0.10490042699647564,0.11500916722712695,0.11760997520054159,0.09970834096419476
pos_prop_VERB,0.083692899152448,0.10297908368935604,0.10092744915559484,0.09999562763526212
pos_prop_ADP,0.10622601675724001,0.12561569363938524,0.11065514681126047,0.12044995990113065
pos_prop_NUM,0.010940548661060503,0.005300767080139526,0.007529581506595787,0.007455216352275176
pos_prop_PUNCT,0.13621170517293316,0.11411109447515524,0.11352653719520192,0.11075950700736537
pos_prop_PROPN,0.07164697968514924,0.044446358551228325,0.04071377449601703,0.047854746433844096
pos_prop_AUX,0.03690120888486965,0.0393106078827428,0.04268359241009311,0.025702129015093035
pos_prop_ADV,0.034879488100428145,0.018950921358074847,0.02488283905148561,0.027695313823811823
pos_prop_SCONJ,0.008014125452961393,0.00725028453698257,0.007823997407538166,0.016249989873062403
pos_prop_PRON,0.0134898011963381,0.01778890785952162,0.022423566886782962,0.018215242591027858
pos_prop_CCONJ,0.0406107013007869,0.038673247039142836,0.04440339331990699,0.046475954085891266
pos_prop_PART,0.013447033552074897,0.011022152219784425,0.016205309666829516,0.011307989174351253
n_stop_words,191.6,149.0,181.0,155.4
alpha_ratio,0.8210861361326327,0.8782002757626209,0.8760698060544596,0.878442955673681
mean_word_length,4.884798129253599,5.345786924321153,5.287014129742847,5.233861304315331
doc_length,624.6,428.8,511.0,443.8
duplicate_ngram_chr_fraction_5,0.04265704457534447,0.14659237471622114,0.10371117132325842,0.04458813787135818
duplicate_ngram_chr_fraction_6,0.03280589390614017,0.11558756565043111,0.06033855567400255,0.10397326401782399
top_ngram_chr_fraction_2,0.015158589742071219,0.020697137634260728,0.02533711110560973,0.018789881764962803
top_ngram_chr_fraction_3,0.0181443126819175,0.025786569958459387,0.026619362763667304,0.028763840248492954
top_ngram_chr_fraction_4,0.017576876461239337,0.02525994799989889,0.025473367302749055,0.021854861305687867
flesch_reading_ease,35.48517244245116,25.834069672570433,33.11201454832356,32.54341484175326
flesch_kincaid_grade,14.568003703936853,16.141294494462763,14.095327330615945,14.667064450193376
smog,16.027994255771905,17.46167016414187,15.836009171244331,16.250335866489824
gunning_fog,18.234245682283632,20.13954439288108,17.870218407919857,18.445438532174677
automated_readability_index,17.930805490302724,19.552233906656312,17.13913222367902,17.839279958694327
coleman_liau_index,16.385131483325267,17.92821646420482,17.282603676356082,17.042842260874586
lix,61.24124258154228,66.74221763549998,61.22353960564624,61.43383384959166
rix,9.061716300940438,10.572455648926237,8.592579642579642,8.98904761904762
token_length_mean,5.682655592653907,5.9298406580807095,5.857998888422836,5.796227672961083
token_length_median,5.0,5.4,5.2,5.2
token_length_std,3.3744581003097815,3.3275827988671822,3.2899548150698705,3.2758109643729023
sentence_length_mean,25.190995297805642,26.105368814192342,21.95591491841492,23.938095238095237
sentence_length_median,24.1,25.5,20.6,22.9
sentence_length_std,13.533446370356259,7.037302046849287,6.091362030581573,6.4762091369474835
syllables_per_token_mean,1.723179282863784,1.8262881912650635,1.7900441112232308,1.77298367011324
syllables_per_token_median,1.0,1.2,1.0,1.0
syllables_per_token_std,1.0294586400438015,1.0935587684249302,1.0667668908390602,1.0537962767693636
n_tokens,517.8,378.0,451.2,390.2
n_unique_tokens,260.8,177.6,206.8,195.2
proportion_unique_tokens,0.5037779697180925,0.47231435907732033,0.46052391923618535,0.5029556471410783
n_characters,3049.0,2293.4,2711.4,2321.4
n_sentences,21.4,14.6,20.8,16.2
entropy,15.592330924947888,12.470130229516004,14.808317205286281,12.255375262757196
perplexity,13251457.970078943,740134.7390328099,7866247.240003166,2109692.439798643
per_word_perplexity,20953.240843672724,1522.956211744853,14090.682565079935,3647.3129813316846
dependency_distance_mean,3.360267211846714,2.9331838296838066,2.89024747297722,3.070158225224675
dependency_distance_std,1.2936736729767335,0.4651934878651091,0.5578049111903556,0.6156581061043584
prop_adjacent_dependency_relation_mean,0.43768842556821175,0.4581128175051433,0.4563300718536403,0.470325485398379
prop_adjacent_dependency_relation_std,0.06644691891794019,0.04821018008656791,0.05917236780597797,0.0538172469157057
first_order_coherence,0.6900177921534967,0.8846876782879651,0.858360280835662,0.8554241263864544
second_order_coherence,0.7301243431148705,0.8898316597938537,0.8601274321334703,0.8488207156128353
connectives,18.8,5.8,9.8,11.6
connectives_cap,5.2,2.6,3.0,1.0
pos_prop_X,0.028617680430240496,0.0024940168017974,0.004479912770477318,
oov_ratio,0.019195749694192202,0.0169966663240789,0.02500826903507679,0.019218493924376277
duplicate_ngram_chr_fraction_7,,0.12598399385554293,0.04703198386615616,0.07129595246936501
duplicate_ngram_chr_fraction_8,,0.19227774425259384,0.06818470226198406,0.07129595246936501
duplicate_ngram_chr_fraction_9,,0.19227774425259384,0.061403508771929814,0.07129595246936501
duplicate_ngram_chr_fraction_10,,0.15240451453902354,0.039402303226420465,0.07129595246936501
pos_prop_SYM,0.0022971633368918712,,,0.0019753461843695992
pos_prop_INTJ,0.0015822784810126582,0.0025906735751295338,,
