feature,human,create,continue,explain
token_length_mean,4.828295199525686,5.391455487736894,5.136548994356355,5.160649555698015
token_length_median,4.2,4.8,4.4,4.6
token_length_std,2.6321005613195583,2.9105373519941264,2.7851537549973595,2.7549647743424024
sentence_length_mean,17.95539197644461,22.07522222222222,18.98431884057971,20.912121212121214
sentence_length_median,15.9,22.4,19.0,20.7
sentence_length_std,10.078058027916935,8.347074444923496,5.280482954438847,5.713049691740446
syllables_per_token_mean,1.436703136136271,1.5624500499687208,1.5187752082094463,1.5469844933489618
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7737768118749435,0.8707631234183001,0.8276202789448621,0.8265562043325125
n_tokens,420.4,454.8,455.0,412.6
n_unique_tokens,246.2,252.8,246.2,222.4
proportion_unique_tokens,0.585547584624751,0.5558856401385271,0.5410800952889712,0.5390221075620234
n_characters,2125.2,2520.8,2404.0,2177.0
n_sentences,23.8,21.0,24.0,19.8
pos_prop_PUNCT,0.1461380367004323,0.11207127208696366,0.10323777575667445,0.10172194400975984
pos_prop_PROPN,0.0906624164826784,0.06258979273495464,0.040474825179297944,0.09040851429488155
pos_prop_DET,0.08391722626107317,0.11405629353778028,0.08359370726837537,0.10440192949488943
pos_prop_NOUN,0.18118741478833156,0.23965168587231958,0.22511695777486196,0.20185419592283518
pos_prop_ADP,0.0952513671316189,0.11645875722141022,0.11281191477196095,0.10964831432095964
pos_prop_AUX,0.04066389007068549,0.02740609075978191,0.03623579203970651,0.0324920041659084
pos_prop_VERB,0.11986294591703442,0.11836148882422512,0.12418778942454219,0.12144796789442858
pos_prop_ADJ,0.05688234672744401,0.07942233292975942,0.0686422653418824,0.06836127746301086
pos_prop_SCONJ,0.015162594097125509,0.01121199876577358,0.014077748465989234,0.020774936349682506
pos_prop_CCONJ,0.027470912467673823,0.028633389653379627,0.03776771312097999,0.037831042810819684
pos_prop_PRON,0.07065472011667026,0.04025804272228622,0.09109491038781745,0.05644943911589423
pos_prop_NUM,0.01393870561910352,0.005784134258367819,0.0042493123514385205,0.011719727029279248
pos_prop_ADV,0.027526607847240665,0.0262775026281849,0.028429426346070936,0.02012134606722069
pos_prop_PART,0.029885433103691277,0.017817218004813007,0.030079861770402106,0.022767361060430147
dependency_distance_mean,2.7232294253079146,2.7317781773494385,2.691959924245345,2.8598288223871333
dependency_distance_std,0.7531120434351137,0.644945388345114,0.4699176053897441,0.5734207115501055
prop_adjacent_dependency_relation_mean,0.43045255052986614,0.4589986030929582,0.45422854654842143,0.4513973608513859
prop_adjacent_dependency_relation_std,0.09776238404028062,0.05588770676792058,0.060469121454668706,0.06128151937843238
flesch_reading_ease,67.06519182678021,52.24537521709068,59.077533762292454,54.734308832374815
flesch_kincaid_grade,8.365699877221397,11.456247256297573,9.735431804697555,10.820144294245024
smog,10.987031899509109,13.63830506843436,12.098337270240433,12.548556172716133
gunning_fog,11.418750569181706,15.004479611811783,12.869903834780882,13.619907772485771
automated_readability_index,10.288966377988288,15.001366458351878,12.255305183708284,13.332720013398255
coleman_liau_index,10.91384136291318,14.535503742826148,12.841600042955713,13.11600804255633
lix,44.33414547998687,55.675477084912735,49.45007254323779,53.32508957227361
rix,4.753146853146854,7.477888888888889,5.814391304347827,6.7544922913343965
first_order_coherence,0.7115951119509955,0.8194819438625041,0.8239329963274624,0.8290617596925027
second_order_coherence,0.7057524713596293,0.7922918400136189,0.8257166504848705,0.8094295342792484
entropy,14.9119831611175,15.564263186950248,15.114041270643463,13.753711727073357
perplexity,3513033.697571541,6602056.957703838,6638283.280325962,1953714.1000289686
per_word_perplexity,6974.535281863455,12713.320275313139,12784.012734786153,3913.4170449822727
n_stop_words,204.4,195.0,223.6,194.2
alpha_ratio,0.8423146981828259,0.8840752764624208,0.893275811039671,0.8912136124661154
mean_word_length,4.231037308372526,4.877043869048646,4.6815484546691,4.715148565212663
doc_length,502.2,517.0,514.0,462.4
top_ngram_chr_fraction_2,0.013011097366348612,0.022625224868762405,0.009441926266937262,0.014769343995758924
top_ngram_chr_fraction_3,0.008616204099788093,0.024462509707836155,0.01782178217821782,0.02241156525003592
connectives,10.2,8.8,10.4,12.4
connectives_cap,1.6,2.4,3.4,2.4
pos_prop_SYM,0.0019884566729917773,,,
duplicate_ngram_chr_fraction_5,0.036199384635786716,0.0182370820668693,,0.03693077602037733
duplicate_ngram_chr_fraction_6,0.02349794310689858,,,0.04498697522941739
duplicate_ngram_chr_fraction_7,,,,0.04498697522941739
duplicate_ngram_chr_fraction_8,,,,0.04498697522941739
duplicate_ngram_chr_fraction_9,,,,0.06441717791411043
duplicate_ngram_chr_fraction_10,,,,0.06441717791411043
top_ngram_chr_fraction_4,0.02269688907389313,,,
oov_ratio,0.009197295039305615,0.0078125,0.026,0.00816350814264941
