system,file,TTR,Yules,MTLD
ashuman,1.txt,70.50805452292441,19838.29656862745,519.0292609682854
ashuman,10.txt,69.38369781312127,13326.148796498906,231.6147342995169
ashuman,100.txt,66.66666666666666,11219.868791002811,262.40999165623697
ashuman,11.txt,73.05151915455747,26778.371278458842,342.0250496201493
ashuman,12.txt,69.36758893280633,16946.492434663,317.2519872051513
ashuman,13.txt,68.47826086956522,13505.103969754253,302.04712140110985
ashuman,14.txt,64.18663303909206,11062.382578992314,327.7585247961617
ashuman,15.txt,67.3469387755102,16753.846153846156,421.2705867174144
ashuman,16.txt,60.73781291172595,10479.339250493096,289.7570751544289
ashuman,17.txt,70.1923076923077,14985.939257592801,290.49097095034074
ashuman,18.txt,72.45337159253945,23701.20817843866,422.8716910262028
ashuman,19.txt,68.01112656467315,14132.446808510638,287.8453237410072
ashuman,2.txt,72.16642754662841,24374.66281310212,397.6975303535813
ashuman,20.txt,71.67300380228137,16701.410105757932,384.8429877695004
ashuman,21.txt,75.43859649122807,25122.282608695652,402.1449987581917
ashuman,22.txt,58.87323943661972,8119.14498141264,208.06991946123503
ashuman,23.txt,66.98630136986301,13160.20913593836,264.9178941915642
ashuman,24.txt,65.51724137931035,10499.461400359067,230.76976633595518
ashuman,25.txt,59.01386748844376,7802.606382978724,198.16638944667253
ashuman,26.txt,68.26923076923077,16953.260123541524,243.06294326241135
ashuman,27.txt,63.3693972179289,12084.831056793673,321.9228267602726
ashuman,28.txt,63.020214030915575,13357.108892058963,329.2364480730083
ashuman,29.txt,73.24955116696589,19288.991888760138,378.6343943412909
ashuman,3.txt,63.337713534822605,11598.801797304044,308.3084686490648
ashuman,30.txt,70.72847682119206,20738.618181818183,278.134094451222
ashuman,31.txt,66.32801161103048,13614.667535853976,291.6615853470453
ashuman,32.txt,73.17073170731707,24468.48541862653,384.36377188180626
ashuman,33.txt,60.73546856465006,9978.83517320137,302.9578894562736
ashuman,34.txt,62.00527704485488,9765.694076038904,275.7212069067822
