lemma,shannon
der,1.7343613468280286
werden,0.9502705392332347
ein,1.393774788010697
sein,1.6326309271543518
osteolytisch,0.6365141682948128
hindeuten,0.6931471805599453
metastasiert,0.6365141682948128
zunehmend,0.6931471805599453
weit,1.0397207708399179
dies,1.0114042647073518
mehrere,0.6931471805599453
klinisch,0.6931471805599453
zeigen,0.9502705392332347
supportiv,0.6365141682948128
interdisziplinär,0.6931471805599453
systemisch,0.6931471805599453
begrenzt,0.6931471805599453
medizinisch,0.6931471805599453
