lemma,shannon
lokal,0.6730116670092565
der,1.7805342781923699
ein,1.4357470435705604
betragen,0.6931471805599453
stellen,1.0986122886681096
häufig,0.6931471805599453
Patient,0.2868359830561607
erheblich,1.0986122886681096
mehrere,0.6931471805599453
weisen,0.6931471805599453
haben,0.6365141682948128
können,1.2730283365896258
dies,0.8675632284814612
sein,1.2650013752730702
signifikant,0.6365141682948128
ander,0.6931471805599453
schlecht,1.0986122886681096
gelten,0.6931471805599453
werden,0.45056120886630463
sollen,0.6931471805599453
jed,0.6931471805599453
ziehen,0.6931471805599453
psychisch,0.6931471805599453
individuell,0.6931471805599453
vielversprechend,0.6931471805599453
