human,ashuman,asmachine
505,633,638
490,686,679
689,712,706
553,636,624
480,590,573
761,751,652
463,644,641
569,665,662
839,741,705
694,678,637
543,623,627
443,629,630
520,661,664
778,739,756
491,591,592
564,634,632
501,609,600
425,561,568
437,604,604
708,706,696
565,696,689
578,656,662
644,654,662
420,563,558
549,659,661
629,654,647
466,621,617
453,599,618
597,633,632
690,678,608
681,638,585
552,641,638
486,623,623
662,677,673
574,675,679
526,620,625
481,586,582
524,634,632
460,599,596
602,625,618
604,611,627
719,662,634
489,655,649
477,520,522
731,720,643
574,642,645
601,591,543
722,674,641
443,561,562
672,672,630
764,746,704
587,631,634
702,692,678
530,666,670
447,586,587
444,608,605
472,597,598
521,585,590
498,650,649
722,716,712
530,625,618
482,648,651
515,634,640
508,601,602
497,602,604
523,678,676
741,739,740
540,730,723
458,559,556
689,638,675
560,647,645
697,683,646
856,792,521
430,610,612
564,668,671
776,747,691
417,628,624
615,641,639
558,609,612
428,600,595
685,670,623
467,573,580
426,541,543
526,624,619
640,636,583
409,538,544
932,873,735
979,715,753
439,603,608
480,648,649
474,617,618
565,619,620
528,621,623
454,596,600
786,749,650
423,575,578
478,645,644
756,748,651
509,630,634
548,654,659
