feature,human,create,continue,explain
n_stop_words,190.0,174.6,177.6,125.6
alpha_ratio,0.8435869946002139,0.8866782214096567,0.8957517168379804,0.8959771364748587
mean_word_length,4.259853243511946,5.060918490675604,4.802818392131044,4.881290373294329
doc_length,462.6,478.0,413.4,310.6
top_ngram_chr_fraction_2,0.010542536311425686,0.014553506232145807,0.013776947394693382,0.012441933275509496
oov_ratio,0.009248545379556434,0.002085733786708955,0.021164021164021163,0.012118975656615356
first_order_coherence,0.7079104073779121,0.7536502457055458,0.8065883238749072,0.7889634742061575
second_order_coherence,0.702977038922013,0.7324099899628911,0.7914769437251153,0.7818079204141319
entropy,13.780107858004646,11.229671981786677,10.46012416693407,7.941296228068357
perplexity,1186456.0328232173,85090.13462825627,87599.35992157122,4781.751862822242
per_word_perplexity,2544.2850403383977,177.30666746595426,190.88244307115593,14.149795294922331
token_length_mean,4.8517851355253585,5.592855950007336,5.259979400843848,5.3097959313622525
token_length_median,4.2,5.2,4.8,5.0
token_length_std,2.6475344781387866,2.9153015074860655,2.8406309670752243,2.725114468950115
sentence_length_mean,18.150246753246755,20.257869310958558,20.348861400747587,20.52147435897436
sentence_length_median,16.2,19.2,19.9,20.2
sentence_length_std,10.25636247748138,7.624703733712678,6.028051586782233,5.812789261833939
syllables_per_token_mean,1.4404746267918929,1.6262716121362957,1.5501366788404514,1.5793655803603117
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7781239873510198,0.8951458793816297,0.8669602439510085,0.831092006527879
n_tokens,388.2,420.4,366.6,279.2
n_unique_tokens,231.4,254.6,227.8,175.2
proportion_unique_tokens,0.5960688475091859,0.6055903414087855,0.6219454141050688,0.6295831639544154
n_characters,1970.6,2418.2,1976.0,1513.0
n_sentences,21.8,21.0,18.4,13.6
pos_prop_ADV,0.027297805500357857,0.029663909098028306,0.03764228456432587,0.023080238807640575
pos_prop_NOUN,0.18457829228097447,0.22530656193563514,0.21344036965602592,0.21750395768182304
pos_prop_PUNCT,0.14386006333980975,0.10618356040660011,0.10128616172191215,0.09483424110195048
pos_prop_SCONJ,0.016011603460396213,0.018437568790938413,0.024506497141899657,0.0197859292989383
pos_prop_PROPN,0.08645711870399793,0.09194422346651387,0.04302578122062068,0.09105702504411858
pos_prop_DET,0.08497725699698042,0.07155286722132931,0.06754871500987605,0.08858985943011552
pos_prop_ADJ,0.05792539603886575,0.08445949033597946,0.07455180983586024,0.0639966363932124
pos_prop_ADP,0.0956592190350023,0.11717767404648358,0.11653210374265932,0.12452938740086486
pos_prop_PART,0.02981538304650417,0.02675149659183846,0.026666897218961087,0.017654537182680136
pos_prop_VERB,0.11925278753433347,0.11555333500496634,0.1295927355266382,0.12771905838194647
pos_prop_PRON,0.06934799448129825,0.048447691410436915,0.08475323483333266,0.050678930617324425
pos_prop_CCONJ,0.028972388773880458,0.02511238360043542,0.0346927867872928,0.03518783366766952
pos_prop_NUM,0.014706476501086963,0.007964485407968517,0.007395309374710275,0.014004073217230836
pos_prop_AUX,0.04028054353074747,0.031022811754576125,0.039844375240827144,0.03080849120468429
dependency_distance_mean,2.759960119667127,2.774843150020616,2.753700862014547,2.7160620213526876
dependency_distance_std,0.780981717442404,0.6114743094657837,0.6051559191744795,0.4609616625434721
prop_adjacent_dependency_relation_mean,0.4272595516043305,0.46473511526217726,0.4655383490768384,0.4827481053744374
prop_adjacent_dependency_relation_std,0.10125501663237362,0.06281377143688764,0.06371842438552726,0.06465357809575234
flesch_reading_ease,66.54834611886042,48.69068426264648,55.03934264833903,52.391375427158664
flesch_kincaid_grade,8.486196829910572,11.500574054482128,10.637668756608889,11.04988884825168
smog,11.091924500380232,13.606847708342542,12.722418618148826,12.789727547383924
gunning_fog,11.559312838895698,14.823509020775552,13.750152415398134,13.847272110672657
automated_readability_index,10.497031364947818,15.041286180013836,13.518933678348322,13.839876016203387
coleman_liau_index,11.064575503852828,15.607492917015701,13.659473815384251,13.96923768437755
lix,45.12437317456004,56.37612616165143,51.43190876870983,54.760217899218944
rix,4.9133488668194545,7.384903381642512,6.343817627385403,7.030265567765568
connectives,9.4,10.8,11.0,11.6
duplicate_ngram_chr_fraction_5,0.03529983863795734,0.03196680426252798,,
top_ngram_chr_fraction_3,0.008259624968379814,0.02246167292725766,0.005427408412483039,0.032059186189889025
duplicate_ngram_chr_fraction_6,0.021589289999805417,0.016492396001872193,,
top_ngram_chr_fraction_4,0.022406550189072498,0.02188183807439825,,
pos_prop_SYM,0.002144176939411489,0.002109704641350211,,0.002849002849002849
