feature,human,create,continue,explain
entropy,14.10511833951279,10.925248715483658,11.940194868564513,10.7591302360384
perplexity,1595242.959006364,70394.19178131933,174494.60898936103,75727.1718034559
per_word_perplexity,3343.7379034554033,143.82976548449963,356.8474568392419,163.927647304862
n_stop_words,194.2,176.0,208.4,181.6
alpha_ratio,0.8429306064062325,0.9000671297852085,0.8974230360295454,0.8985837502865547
mean_word_length,4.253057225841973,5.258565609676163,4.807408257868014,4.914835095889773
doc_length,474.8,482.8,484.0,439.6
top_ngram_chr_fraction_2,0.014469907893326481,0.010752916983856584,0.011329633232250762,0.012758394434992576
token_length_mean,4.847236847869053,5.744146818377816,5.2505525560496675,5.347637210533721
token_length_median,4.2,5.1,4.6,4.8
token_length_std,2.644883442431214,2.9178262386934395,2.832872029450737,2.7733059183426767
sentence_length_mean,18.06370738440304,23.098973684210527,19.45789297658863,21.843533834586466
sentence_length_median,16.0,21.9,19.2,20.3
sentence_length_std,10.125591512383313,7.345842537065023,6.971267983158152,6.946804805772435
syllables_per_token_mean,1.4393759494869922,1.6819094192374435,1.5358344421605725,1.579640299795545
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.7769141556629137,0.9236373462961911,0.8648826399247065,0.8440944352195168
n_tokens,398.2,431.8,431.8,395.0
n_unique_tokens,235.6,279.6,262.2,234.4
proportion_unique_tokens,0.5915947002988398,0.6474961295643133,0.6072047323313263,0.5950575358998504
n_characters,2019.6,2537.8,2324.4,2156.2
n_sentences,22.4,19.2,22.4,18.2
flesch_reading_ease,66.72913167823138,41.10000484303861,57.15364482197812,51.02624379519165
flesch_kincaid_grade,8.439482083863696,13.265130883843941,10.121424678364324,11.568733733076154
smog,11.025017729444347,14.82865027557347,12.594772164284594,13.27586152780557
gunning_fog,11.476495080416235,16.560954835973128,13.477099434182957,14.576892680100917
automated_readability_index,10.432339245664755,17.17441835666478,13.029049027288249,14.679138178907056
coleman_liau_index,11.035154966261112,16.660162585937847,13.538415266083566,14.282456071314481
lix,44.853961975813384,60.946992497958625,49.59158095660916,56.57365935169416
rix,4.862771566597654,8.760552631578948,5.915551839464883,7.593759398496241
pos_prop_NOUN,0.182811255514206,0.24268789967507573,0.2119447073417154,0.21712003188617918
pos_prop_PUNCT,0.14485689724419107,0.09375875946060257,0.09799868663884992,0.09268180259615526
pos_prop_VERB,0.12168854595228804,0.1264044559150325,0.12610223951008198,0.1266170385044209
pos_prop_PROPN,0.08752316249351266,0.06233329181325552,0.04503137407039094,0.08580326534974299
pos_prop_PART,0.030339700738215132,0.024741113676874878,0.02522959460775645,0.0205152532620743
pos_prop_ADP,0.09524793685432296,0.12396820496567218,0.12575382042075486,0.12154706422724795
pos_prop_DET,0.08410458808632773,0.06992516054029888,0.06081009066711566,0.08453306187327543
pos_prop_ADJ,0.056843089031812045,0.09860797936004015,0.0779675148571299,0.06658820906490855
pos_prop_PRON,0.07006732688601984,0.048126628771032444,0.0930707779189009,0.05858913356176866
pos_prop_AUX,0.039653390401166846,0.02734141377210263,0.03759403068737155,0.03454276809308286
pos_prop_CCONJ,0.02864177454019264,0.026527618787789732,0.03055248238445147,0.03365597437281463
pos_prop_SCONJ,0.015605639557297046,0.018251873187931263,0.021530420608736608,0.021777851355329537
pos_prop_ADV,0.027456335198565385,0.03112169726394264,0.039794854472862164,0.023743564887780857
pos_prop_NUM,0.014322505911280587,0.0062039028103488825,0.008274257267352779,0.010948364646589543
first_order_coherence,0.7067537937196446,0.8057236221258404,0.7856396323836021,0.7982861698411148
second_order_coherence,0.7046324118031266,0.8047718105404046,0.7748156570725971,0.7876865367289462
dependency_distance_mean,2.728529183868689,2.781318665535239,2.5907478584159294,2.8749812527860974
dependency_distance_std,0.7754711144195433,0.5515842703087027,0.46775517266277983,0.5441607527807987
prop_adjacent_dependency_relation_mean,0.4315473493907008,0.4752325702446525,0.4598932888835178,0.4675877554618796
prop_adjacent_dependency_relation_std,0.09730746070517468,0.0641022013807476,0.056764499018723644,0.07121487103383958
connectives,9.8,11.0,13.0,16.2
connectives_cap,1.6,2.0,3.6,2.6
duplicate_ngram_chr_fraction_5,0.03444049027851752,0.02336448598130841,,
duplicate_ngram_chr_fraction_6,0.02105861660898113,0.02336448598130841,,
top_ngram_chr_fraction_3,0.008055737755453296,0.014018691588785047,0.014509896853954415,0.019179121482910254
top_ngram_chr_fraction_4,0.021860962163884,0.02403204272363151,0.020277882087870822,
pos_prop_SYM,0.002094628976505062,,,0.0022276938643822296
oov_ratio,0.00972332966785724,0.00851063829787234,0.02109704641350211,0.007839240142193398
