feature,human,create,continue,explain
token_length_mean,4.859931232233594,5.535151333374656,5.167071684558759,5.214128031032297
token_length_median,4.2,5.2,4.2,4.4
token_length_std,2.646983481361704,2.9038054599554988,2.887202446720206,2.750376608979061
sentence_length_mean,18.401540007307272,21.384855130249868,20.04687601356332,21.01666666666667
sentence_length_median,16.0,20.8,20.4,20.6
sentence_length_std,10.119231981047395,8.612993622918669,6.211350354064491,5.3462540650445245
syllables_per_token_mean,1.444082034701617,1.632430085188274,1.554705445857712,1.557946757565563
syllables_per_token_median,1.0,1.2,1.0,1.0
syllables_per_token_std,0.7797900231618919,0.8925921320314345,0.8709221768564783,0.8352923882637361
n_tokens,380.6,408.8,361.0,247.4
n_unique_tokens,228.2,229.8,204.2,149.0
proportion_unique_tokens,0.5995312331809655,0.5620517568924831,0.5665651026877402,0.6060175742969217
n_characters,1934.6,2324.8,1915.8,1307.6
n_sentences,21.0,19.4,18.2,11.8
dependency_distance_mean,2.775621286366696,2.674187996155558,2.801940640959168,2.9240205519970965
dependency_distance_std,0.7500366990940402,0.6826467321684536,0.5071585599342692,0.5488207849150217
prop_adjacent_dependency_relation_mean,0.42859849793266747,0.45855796079592687,0.44153055551545534,0.4482526621586711
prop_adjacent_dependency_relation_std,0.10019610348457757,0.07616113002344284,0.06676379368085891,0.05868089765349077
entropy,13.42515753425007,13.209150430753178,12.56460728295142,7.83656055997308
perplexity,783935.2604158702,614446.5424700772,798889.4937047444,7272.775114175247
per_word_perplexity,1720.4985682786682,1321.002871210851,1802.1493416259086,22.319059665419665
pos_prop_PUNCT,0.1421085913163136,0.108222397884106,0.11204757009419195,0.08798131814254317
pos_prop_PROPN,0.08701900481102517,0.06361553789474764,0.034885347065191676,0.0705171285414147
pos_prop_DET,0.08464565172910932,0.09105065069460895,0.08876085469647796,0.11504643445184444
pos_prop_ADJ,0.05831313501759931,0.08933647993182332,0.06993398753841587,0.07070197530866128
pos_prop_NOUN,0.18462555000395658,0.24629737909818433,0.2192058111459037,0.22339999019521942
pos_prop_AUX,0.040252374644917835,0.03715958802582001,0.03982858240028042,0.034300334935099944
pos_prop_VERB,0.12139510148394295,0.11787585781567292,0.12219708663646087,0.12783682031422933
pos_prop_CCONJ,0.02917182365820904,0.032374269061239025,0.040036049824063794,0.035714283495244546
pos_prop_ADP,0.0946034547379489,0.11130459850661176,0.11422364767599172,0.10285977534314619
pos_prop_SCONJ,0.01635040017213539,0.013844968027737053,0.017491583965230446,0.0211746927439852
pos_prop_ADV,0.026117876867284194,0.02068627261018801,0.024354860350197596,0.023720232310801358
pos_prop_PART,0.030456715363340457,0.022006695317890276,0.027263336779039082,0.020133640569003724
pos_prop_PRON,0.06948313600758131,0.0427548434968698,0.08474713343955667,0.05350199774829724
pos_prop_NUM,0.01458175976382704,0.0043380770431261356,0.006280185486247777,0.012538309997930661
flesch_reading_ease,65.98809675682632,47.02578683586842,54.95934012667082,53.700787643286716
flesch_kincaid_grade,8.626768612328922,12.012768506019084,10.5738059064107,10.990271739273648
smog,11.170134138120392,14.184955585784365,13.152519099089947,12.829632468169276
gunning_fog,11.684377143644328,15.656482600913483,14.211572810447043,13.949569960531928
automated_readability_index,10.661046107473862,15.332990345319564,12.930345641053417,13.636876359495455
coleman_liau_index,11.141922279212503,15.342202336178033,13.094859042467965,13.449770971297237
lix,45.652840418535035,57.48551941606697,51.04544461129497,54.47565648324826
rix,5.034062233589088,7.7096158958001055,6.302291021671826,7.028809523809524
n_stop_words,185.6,171.8,181.4,116.8
alpha_ratio,0.8455144691788632,0.8900239142552795,0.8846246107715373,0.904153974182339
mean_word_length,4.272724028918274,5.016560221830551,4.682208480370334,4.8230605833180915
doc_length,452.8,463.4,410.8,273.8
top_ngram_chr_fraction_2,0.010737031662325362,0.023892360989355987,0.016504137941212832,0.021329059088169098
first_order_coherence,0.7090700801700781,0.8123403659617063,0.8388265712093352,0.8308853590338909
second_order_coherence,0.7086583815004982,0.7868352895322405,0.8240486372245067,0.8264857794229801
connectives,9.2,8.4,7.8,8.6
pos_prop_SYM,0.0021885610570223117,,,0.0028653295128939827
duplicate_ngram_chr_fraction_5,0.03606633585674858,0.041800587801064645,0.0319299634351506,0.033008252063015754
duplicate_ngram_chr_fraction_6,0.022054579126806126,0.0398110661268556,0.0319299634351506,
top_ngram_chr_fraction_3,0.018755186129433762,0.019928646785291795,0.01689345126597937,0.04768135060976128
top_ngram_chr_fraction_4,0.022893003385264777,,,
duplicate_ngram_chr_fraction_7,,,0.03031694993109784,
oov_ratio,0.00946764593977587,0.01072961373390558,0.017902813299232736,
