system,file,TTR,Yules,MTLD
explain,84,49.94,3277.21,102.96
explain,85,47.09,2584.57,106.34
explain,86,55.8,3894.0,117.85
explain,87,49.13,4136.69,133.85
explain,88,49.2,3410.48,141.42
explain,89,47.16,3099.88,110.55
explain,9,53.0,4646.29,138.21
explain,90,61.37,6614.53,154.25
explain,91,45.29,2587.27,112.61
explain,92,47.44,2850.64,114.95
explain,93,46.1,2832.99,147.09
explain,94,45.85,2488.32,98.2
explain,95,57.07,5461.21,155.56
explain,96,50.47,3836.99,120.05
explain,97,44.39,2898.43,132.14
explain,98,51.97,3523.47,111.76
explain,99,49.83,3880.3,135.84
human,1,54.71,2766.57,68.99
human,10,49.64,1686.8,51.09
human,100,51.8,3818.24,93.19
human,11,33.21,1324.36,61.66
human,12,52.88,3056.44,88.42
human,13,53.05,1912.98,62.11
human,14,29.75,930.7,78.68
human,15,47.83,2665.88,91.88
human,16,43.63,1656.38,53.28
human,17,50.15,2777.32,88.88
human,18,47.94,1804.8,63.43
human,19,48.03,1911.76,63.73
human,2,50.7,2435.21,96.77
human,20,53.79,3539.41,70.46
human,21,54.78,2731.17,96.78
human,22,58.15,3387.76,110.94
human,23,51.71,3256.56,82.55
human,24,45.84,2185.41,82.31
human,25,44.11,2000.85,76.51
human,26,54.14,3257.32,78.06
human,27,40.55,1569.69,76.9
human,28,53.77,2610.76,89.86
human,29,54.5,3156.14,92.0
human,3,47.85,1801.82,80.24
human,30,53.22,2780.33,78.34
human,31,48.51,2252.34,71.79
human,32,48.26,2419.71,92.03
human,33,50.42,2849.28,65.48
human,34,51.94,1924.91,71.86
human,35,34.56,1521.07,68.27
human,36,55.05,3442.51,86.48
human,37,55.7,2948.22,75.29
human,38,53.45,2634.64,80.39
human,39,48.01,1899.16,66.85
human,4,45.93,1882.71,76.72
human,40,43.06,1744.36,86.32
human,41,48.77,2047.32,80.04
human,42,47.9,1872.35,57.65
human,43,53.12,1614.73,41.74
human,44,50.36,2583.83,94.98
human,45,48.32,1667.35,59.47
human,46,55.53,2924.22,86.5
human,47,48.14,2292.6,71.41
human,48,52.27,3227.68,78.27
human,49,51.3,1732.42,74.1
human,5,54.24,3220.13,90.7
human,50,50.49,2500.6,79.56
human,51,62.8,6193.22,127.2
human,52,54.73,3140.51,106.1
human,53,49.12,2513.83,72.98
human,54,58.9,3313.0,112.67
human,55,58.13,3307.09,115.98
human,56,57.48,3605.99,94.46
human,57,51.75,3088.52,97.51
human,58,56.62,3397.44,67.58
human,59,59.01,3309.88,95.01
human,6,41.13,1275.5,58.77
human,60,52.54,2811.81,102.8
human,61,45.59,2116.65,116.54
human,62,51.53,2144.12,72.5
human,63,48.27,1808.65,66.64
human,64,52.96,2464.43,91.08
human,65,54.13,3414.51,79.81
human,66,55.7,2625.91,87.8
human,67,53.98,3904.62,112.86
human,68,45.15,2046.89,64.45
human,69,50.0,2542.73,94.71
human,7,54.17,2920.13,81.12
human,70,52.07,2022.42,55.18
human,71,54.67,2775.24,64.61
human,72,48.63,2531.44,75.51
human,73,49.43,2161.78,77.56
human,74,48.55,2306.59,59.04
human,75,53.11,3034.21,89.06
human,76,27.44,877.18,70.89
human,77,51.56,2201.39,61.16
human,78,58.37,4418.29,110.87
human,79,40.22,1487.81,72.56
human,8,48.82,2959.17,92.92
human,80,51.78,3478.13,87.84
human,81,50.99,2709.85,81.9
human,82,47.9,2506.31,109.75
human,83,52.71,2531.81,67.46
human,84,46.81,1430.89,53.38
human,85,50.95,2592.92,91.0
human,86,47.74,2132.66,80.53
human,87,58.15,3568.29,97.38
human,88,59.86,4869.42,128.49
human,89,47.11,2116.61,69.07
human,9,60.51,4890.88,97.59
human,90,47.11,1994.53,81.25
human,91,44.2,2057.15,84.34
human,92,50.0,2034.76,68.08
human,93,62.81,6563.64,125.75
human,94,54.62,3357.34,97.97
human,95,48.21,1809.91,64.35
human,96,55.62,2981.14,84.94
human,97,59.26,3718.23,90.57
human,98,53.2,3306.93,90.48
human,99,49.49,2892.61,69.75
