lemma,shannon
ich,0.9338238517147219
gehen,1.0986122886681096
gut,1.0735428464085233
haben,1.3945573191650285
alle,0.7963116401738131
ein,1.342927045520452
wenig,0.5623351446188083
der,1.5824394843870058
sein,1.5617840173474766
wir,0.5623351446188083
geben,1.0549201679861442
müssen,1.3321790402101223
Sie|sie,0.34883209584303193
feiern,0.6931471805599453
unser,0.6365141682948128
fahren,1.0986122886681096
passieren,1.0986122886681096
kommen,1.0397207708399179
fragen,0.6931471805599453
werden,1.4750763110546947
viel,0.5623351446188083
folgen,0.6931471805599453
jed,0.6931471805599453
spielen,0.6931471805599453
