lemma,shannon
stehen,0.6365141682948128
wir,0.6365141682948128
ein,1.6459168300174678
der,1.6964883480457558
nachhaltig,1.0986122886681096
sollen,0.5623351446188083
kommend,0.6931471805599453
neu,1.6769877743224175
haben,0.6365141682948128
ander,1.242453324894
er,0.6931471805599453
werden,0.8486855577264172
sein,1.583258459420477
sicher,0.6365141682948128
betonen,0.6931471805599453
können,0.5623351446188083
vergangen,0.6931471805599453
entfachen,0.6931471805599453
modern,0.6365141682948128
erheblich,0.6931471805599453
technologisch,0.6931471805599453
alt,0.6931471805599453
langfristig,0.6931471805599453
bleiben,0.6931471805599453
zahlreich,0.6931471805599453
