lemma,shannon
sein,1.9361993456845221
der,1.6986926566603717
dies,1.3397942802855758
jung,1.0888999753452235
er,0.37677016125643675
wollen,0.6365141682948128
ein,1.3784974217829835
machen,0.6931471805599453
weit,0.6931471805599453
sie,0.6730116670092565
ihr,0.6931471805599453
haben,0.5623351446188083
werden,0.6931471805599453
zukünftig,0.9502705392332347
können,1.5229550675313184
kontinuierlich,0.6931471805599453
dürfen,0.6931471805599453
groß,0.6931471805599453
gut,0.6931471805599453
spielen,0.6931471805599453
international,1.277034259466139
maßgeblich,0.6931471805599453
neu,1.0549201679861442
stark,0.6931471805599453
langfristig,0.6365141682948128
bestmöglich,0.6931471805599453
entscheidend,0.6365141682948128
nah,0.6931471805599453
letzt,0.6931471805599453
national,0.6931471805599453
gewährleisten,0.6931471805599453
präsentieren,0.6931471805599453
stellen,1.0986122886681096
wichtig,0.6931471805599453
zeigen,0.6931471805599453
physisch,0.6931471805599453
mental,0.6931471805599453
kommend,0.6931471805599453
