lemma,shannon
der,1.5145495670222828
ein,1.4583192224643482
werden,0.5623351446188083
weit,0.6931471805599453
wichtig,0.6931471805599453
beide,0.6931471805599453
voll,0.6365141682948128
dies,1.0397207708399179
haben,0.6829081047004717
gelten,0.6931471805599453
erst,0.6931471805599453
alle,1.0986122886681096
erleichtern,0.6931471805599453
positiv,0.6931471805599453
lindern,0.6931471805599453
verringern,0.6365141682948128
steigern,0.6931471805599453
strukturell,0.6365141682948128
gut,0.6931471805599453
