lemma,shannon
dies,0.9502705392332347
sein,1.3421131789144003
der,1.3218502372565393
neu,0.9002560512685369
senken,0.6931471805599453
herstellen,0.6365141682948128
schnell,0.6931471805599453
werden,0.5623351446188083
können,0.6365141682948128
ein,1.4708084763221112
städtisch,0.6931471805599453
führen,0.5623351446188083
steigen,0.6365141682948128
hoch,0.6931471805599453
teuer,0.6931471805599453
gut,0.6931471805599453
wir,0.6931471805599453
haben,0.6829081047004717
dass,0.6365141682948128
