lemma,shannon
ich,0.9276173343271816
dies,1.2206072645530173
ein,1.2805340475238804
gut,1.0042424730540764
der,1.4774813507641333
wir,0.6365141682948128
stehen,0.6931471805599453
sehen,0.6931471805599453
sein,1.8065071652616695
werden,1.5607104090414063
beide,0.6365141682948128
haben,1.277034259466139
groß,1.242453324894
viel,0.5623351446188083
asiatisch,0.5623351446188083
mein,1.0986122886681096
machen,0.6931471805599453
beginnen,0.6365141682948128
geben,0.6365141682948128
ausschliesslich,0.6931471805599453
ihr,0.6931471805599453
