lemma,shannon
alle,0.6931471805599453
der,1.4864822059348133
wir,0.5455945739691843
ein,1.4609707477218155
machen,0.6365141682948128
sein,1.103432909638192
unser,0.6931471805599453
sie,0.6931471805599453
dies,0.6931471805599453
können,0.6931471805599453
schön,0.6931471805599453
zählen,0.5623351446188083
haben,0.5623351446188083
ihr,0.6931471805599453
gut,1.0986122886681096
werden,0.6365141682948128
kein,0.6931471805599453
bieten,0.5623351446188083
weit,0.6931471805599453
schaffen,0.6931471805599453
bleiben,0.6931471805599453
wichtig,0.5623351446188083
