system,file,TTR,Yules,MTLD
continue,1.txt,72.8538283062645,26719.783197831974,556.7381551348299
continue,10.txt,84.67583497053045,54958.87573964497,785.4032183908045
continue,2.txt,80.35714285714286,35891.68490153173,520.9632954506568
continue,3.txt,71.17572692793932,23272.3201174743,451.2189335867923
continue,4.txt,85.73913043478261,68657.90960451978,951.4343434343438
continue,5.txt,70.35714285714286,24272.4808895066,414.9237899073121
continue,6.txt,85.86387434554975,69359.31232091691,906.0573737373737
continue,7.txt,89.41717791411043,118428.22299651569,1474.5189873417717
continue,8.txt,75.92105263157895,32043.21462945139,634.0783273424395
continue,9.txt,73.44110854503464,29268.885672937773,618.1311732266935
create,1.txt,86.44338118022328,68797.18969555036,738.0921031757605
create,10.txt,76.49006622516556,45009.27835051546,883.4175060736775
create,2.txt,84.81421647819063,65313.98104265403,1002.0506666666666
create,3.txt,83.3922261484099,54337.560975609755,771.41009009009
create,4.txt,76.04422604422605,37749.85221674877,768.302375079064
create,5.txt,86.87615526802219,71488.67313915858,931.2577272727276
create,6.txt,74.27536231884058,32189.361702127662,619.4538615951326
create,7.txt,81.58415841584159,42542.355889724306,612.0576991150442
create,8.txt,81.06194690265487,45900.218818380745,773.600930232558
create,9.txt,83.7887067395264,57344.17344173441,803.4380392156861
explain,1.txt,81.74904942965779,37581.30081300813,656.499298245614
explain,10.txt,81.69556840077071,43529.297820823245,674.3333333333334
explain,2.txt,83.56435643564356,47743.699731903485,708.4252000000001
explain,3.txt,60.84656084656085,12202.998846597462,421.9142494056664
explain,4.txt,64.88095238095238,12392.177314211212,297.07011219262347
explain,5.txt,61.53846153846154,11601.387283236994,286.89651886077996
explain,6.txt,68.45102505694761,21309.793510324485,523.9243477906303
explain,7.txt,65.5421686746988,17720.71856287425,497.6680627196787
explain,8.txt,74.86535008976661,25496.92082111437,446.31459330143537
explain,9.txt,84.42748091603053,73160.04784688995,768.700614574188
human,1.txt,59.59119496855346,4584.774976061282,125.33321725672278
human,10.txt,58.1858407079646,5008.616944243302,122.35811315442872
human,2.txt,63.33333333333333,4681.987964307948,159.00599138157952
human,3.txt,67.15542521994135,11028.601472134595,277.54218113405017
human,4.txt,54.77272727272727,4928.383538396267,104.79085413416537
human,5.txt,58.7171052631579,6960.622610595303,160.35928554850688
human,6.txt,67.98418972332016,8701.176470588236,258.46632931318175
human,7.txt,56.266666666666666,4729.986719787516,257.77335289647704
human,8.txt,59.42028985507246,5203.439380911436,199.59522838499183
human,9.txt,64.76190476190476,6940.337711069418,151.27167588882753
