system,file,TTR,Yules,MTLD
continue,1.txt,87.02702702702703,72450.0,718.4129354384553
continue,10.txt,87.5515251442704,184589.852700491,1683.8661869949367
continue,100.txt,90.46199701937407,127051.37931034483,1619.661772151899
continue,11.txt,83.91959798994975,56531.75675675676,656.1338033573143
continue,12.txt,88.19444444444444,103656.81233933162,1037.7934441602729
continue,13.txt,79.34904601571269,48155.009633911366,757.718954852246
continue,14.txt,87.68996960486322,79080.52256532067,917.9475604432093
continue,15.txt,85.96774193548387,74564.04199475066,748.8281929732613
continue,16.txt,86.15384615384616,65163.63636363636,611.0971210993989
continue,17.txt,89.28571428571429,131523.56902356903,1528.803111111111
continue,18.txt,80.02894356005788,44708.91812865497,822.039272727273
continue,19.txt,89.8921832884097,143051.12540192925,1746.146067415731
continue,2.txt,83.91061452513966,79661.1581920904,1262.8246153846153
continue,20.txt,86.7430441898527,81895.04373177842,1176.6999999999998
continue,21.txt,87.41496598639455,73797.76536312849,778.1782452881305
continue,22.txt,84.5360824742268,56033.333333333336,668.653191315975
continue,23.txt,91.01123595505618,111413.2075471698,1214.1176119402992
continue,24.txt,88.69565217391305,98897.33840304182,1294.8185915492954
continue,25.txt,88.68217054263566,96514.45427728613,1300.0
continue,26.txt,85.43478260869564,110716.12903225808,1115.642475445562
continue,27.txt,85.88640275387263,68406.86813186813,964.6028282828287
continue,28.txt,85.71428571428571,64369.30022573364,1051.6826923076924
continue,29.txt,86.16352201257862,65283.47826086956,741.6961275015474
continue,3.txt,85.96491228070175,62202.0725388601,667.732751634277
continue,30.txt,90.40697674418605,128107.28476821192,1591.6033333333341
continue,31.txt,92.03821656050955,157586.79245283018,1986.7607407407406
continue,32.txt,85.39765319426337,89380.20833333334,932.1110388236225
continue,33.txt,75.03152585119798,33086.44859813084,706.6832844574781
continue,34.txt,90.07936507936508,97224.52830188679,1236.0358620689656
continue,35.txt,73.87140902872777,25246.753246753247,431.011918270317
continue,36.txt,85.09933774834437,58972.321428571435,995.0194174757285
continue,37.txt,86.05442176870748,64983.756345177666,1001.421443298969
continue,38.txt,87.81725888324873,96545.16129032259,1174.9500519257163
continue,39.txt,88.18897637795276,115790.76923076923,1613.9338613861391
continue,4.txt,88.85272579332792,239932.3943661972,2852.286711409397
continue,40.txt,89.97314234556849,198823.81889763777,1745.3501521328421
continue,41.txt,86.7601246105919,86420.33426183845,1075.454545454546
continue,42.txt,86.7588932806324,68583.98576512455,895.1258536585367
continue,43.txt,89.00523560209425,94581.81818181819,817.3726794222888
continue,44.txt,88.61111111111111,118326.74418604652,1510.082857142857
continue,45.txt,90.13906447534767,163990.0,2043.5316363636373
continue,46.txt,85.94771241830065,72051.04166666666,735.9125491633738
continue,47.txt,84.85915492957746,52561.990950226245,869.4426666666666
continue,48.txt,80.15695067264575,50566.271018793275,1096.9905882352941
continue,49.txt,84.61538461538461,50560.71428571428,524.5612279447604
continue,5.txt,88.85448916408669,102961.25,1296.0030769230775
continue,50.txt,89.68609865470853,133828.99628252786,1595.79088607595
continue,51.txt,80.78231292517006,39933.62831858407,581.8094169285512
continue,52.txt,82.60038240917783,46539.650872817954,538.2980659394966
continue,53.txt,88.88888888888889,94979.71014492754,1160.5965853658538
continue,54.txt,84.59069020866774,60114.50216450216,704.6534210526315
continue,55.txt,91.03343465045593,138533.20463320462,1683.7488888888888
continue,56.txt,88.88888888888889,75465.03067484662,773.0127009303034
continue,57.txt,85.78947368421052,60845.03816793893,931.2857731958762
continue,58.txt,84.41330998248687,55183.84798099762,623.6969889243223
continue,59.txt,87.34835355285962,71152.94117647059,755.4208983686497
continue,6.txt,85.86387434554975,59768.88888888889,941.6173737373739
continue,60.txt,84.17818740399386,65425.70806100218,671.9692271984429
continue,61.txt,88.18635607321131,87507.78816199377,1102.9686956521741
continue,62.txt,84.56189151599443,70144.9715370019,861.4339249408163
continue,63.txt,87.12011577424023,77936.3440860215,948.4663850727904
continue,64.txt,85.1027397260274,56011.11111111111,632.9680636008985
continue,65.txt,91.92913385826772,114182.72251308901,1395.051538461539
continue,66.txt,86.68903803131991,122326.88391038695,1076.0750234664613
continue,67.txt,85.76131687242798,167297.9969183359,2311.49488888889
continue,68.txt,88.37579617834395,94197.24770642201,1221.0799999999997
continue,69.txt,77.42663656884876,35119.10447761194,727.9746019977347
continue,7.txt,83.02122347066168,80404.54545454546,1141.0000000000002
continue,70.txt,87.2340425531915,91015.46961325966,1268.3587368421056
continue,71.txt,85.71428571428571,69567.12328767123,993.3094915254237
continue,72.txt,87.54813863928112,116572.43107769423,1080.8965108038633
continue,73.txt,88.3076923076923,106282.58064516129,829.6364258803231
continue,74.txt,85.97063621533442,65502.122641509435,1069.7272727272725
continue,75.txt,85.23985239852398,59290.0,635.8562834001968
continue,76.txt,88.55507868383404,105845.58011049723,853.8931504573338
continue,77.txt,93.099121706399,238339.39393939395,2662.4347826086973
continue,78.txt,87.53623188405797,93065.30612244898,862.6132764975694
continue,79.txt,85.64356435643565,64594.96402877697,669.5324388415936
continue,8.txt,89.26553672316385,88804.74308300395,1139.884057971015
continue,80.txt,88.71252204585538,89719.5035460993,1290.4960000000008
continue,81.txt,87.93103448275862,85755.0408719346,761.5328201143644
continue,82.txt,86.80659670164917,86402.31958762887,799.4107141758
continue,83.txt,88.88888888888889,79668.96551724138,1160.426060606061
continue,84.txt,86.94267515923568,77634.375,853.3884959303181
continue,85.txt,89.19288645690835,107079.09319899246,1600.0374193548394
continue,86.txt,88.33652007648183,72847.78156996587,932.8033333333335
continue,87.txt,84.71986417657045,57110.32110091743,718.1614141074471
continue,88.txt,89.39617083946982,106488.15028901733,999.4585947649338
continue,89.txt,82.92682926829268,61525.59852670351,985.6079999999998
continue,9.txt,84.33908045977012,64165.54934823091,703.1670579494798
continue,90.txt,85.67251461988305,72446.4135021097,721.817688564477
continue,91.txt,77.09137709137708,38251.70575692964,837.0220689655173
continue,92.txt,88.30409356725146,121800.21367521367,1245.1606402285222
continue,93.txt,87.73584905660378,118050.41782729805,1494.2980769230767
continue,94.txt,88.9943074003795,70051.27388535031,1062.8648648648652
continue,95.txt,85.08914100486223,65313.98104265403,659.0035160714114
