system,file,TTR,Yules,MTLD
continue,1.txt,85.9375,62451.6129032258,606.2698468127163
continue,10.txt,74.40318302387267,27582.9097283085,593.3545941123996
continue,100.txt,83.46456692913385,46334.0206185567,729.1666666666669
continue,11.txt,72.3463687150838,23332.521739130432,403.96465669390875
continue,12.txt,68.41477949940405,18520.29229904441,480.47702103454685
continue,13.txt,74.818401937046,34847.0802919708,630.1612454053407
continue,14.txt,82.21343873517787,44373.333333333336,524.5370709878513
continue,15.txt,76.34660421545667,32059.125188536957,654.7521900024749
continue,16.txt,84.15841584158416,55068.597560975606,687.7914563106798
continue,17.txt,86.37931034482759,65535.5091383812,789.1486767913485
continue,18.txt,79.09407665505228,42940.833333333336,726.3834171164484
continue,19.txt,85.54641598119859,81914.06491499227,1406.060402684564
continue,2.txt,80.06952491309386,46357.3786407767,827.6032564341531
continue,20.txt,66.79197994987469,17901.008191556393,371.66575091575095
continue,21.txt,75.71059431524549,30122.456140350874,692.4193548387098
continue,22.txt,75.1219512195122,32768.22107081174,750.1518847006653
continue,23.txt,74.2462311557789,28419.93490642799,566.946239617704
continue,24.txt,73.52941176470588,25292.64214046823,467.2313864428958
continue,25.txt,73.52572145545797,26599.225406661502,455.6499489835963
continue,26.txt,74.32098765432099,30403.020134228187,715.1154855643044
continue,27.txt,74.09988385598142,27263.496316141995,627.4458037484808
continue,28.txt,81.2015503875969,42100.95923261391,633.2869565217393
continue,29.txt,75.80246913580247,36816.015625,748.6964839710445
continue,3.txt,73.89443651925819,25100.46772684752,532.4972459309249
continue,30.txt,81.92457737321196,58626.29246676514,970.2816666666666
continue,31.txt,73.70370370370371,27866.22361219703,491.17871557454896
continue,32.txt,83.89513108614233,51995.854922279796,639.9031753910548
continue,33.txt,73.40720221606648,26500.0,398.66801498401543
continue,34.txt,75.0,33470.750988142296,528.4201754560976
continue,35.txt,83.14393939393939,48544.332493702765,566.8739279588336
continue,36.txt,73.58738501971091,25683.865683865686,402.6452007214943
continue,37.txt,77.44063324538259,34217.37835153923,588.0325241181954
continue,38.txt,88.66328257191202,89438.4364820847,1084.0373033707865
continue,39.txt,71.91629955947137,30787.653429602888,539.1153528844311
continue,4.txt,73.9568345323741,25185.51000953289,504.3370187743101
continue,40.txt,84.82039397450754,78681.93832599118,1312.1796319018406
continue,41.txt,75.5079006772009,35891.01844426624,860.3499130434784
continue,42.txt,86.09271523178808,77257.14285714286,982.1969230769231
continue,43.txt,75.99039615846338,35148.15789473684,603.7958776595744
continue,44.txt,80.67729083665338,36859.550561797754,621.9493805309736
continue,45.txt,73.30567081604426,25374.887082204157,489.16420869163596
continue,46.txt,90.23569023569024,119706.66666666666,1381.3955555555551
continue,47.txt,65.66985645933015,17513.131900058106,351.26210921431516
continue,48.txt,70.51705170517052,22019.346195069666,416.0991868671372
continue,49.txt,87.33552631578947,80791.11747851003,1094.7367741935486
continue,5.txt,81.0,39908.75912408759,491.14008693961034
continue,50.txt,80.98039215686275,38677.777777777774,457.78747826086965
continue,51.txt,84.40545808966861,56134.43113772455,774.7659574468086
continue,52.txt,86.46616541353383,61511.62790697674,880.5191111111111
continue,53.txt,77.82204515272244,38197.55283648498,613.136837098112
continue,54.txt,84.90196078431373,54661.51603498543,791.6086956521739
continue,55.txt,85.5072463768116,62579.77528089888,820.4166336633664
continue,56.txt,85.34482758620689,71021.73913043478,843.0920689655175
continue,57.txt,82.5147347740668,40928.07424593968,673.4025000000001
continue,58.txt,85.40925266903915,70674.84662576688,827.3306666666666
continue,59.txt,72.37851662404093,23590.279823269513,421.701666286236
continue,6.txt,70.97170971709717,25848.524844720498,457.59092834342204
continue,60.txt,85.66666666666667,80547.56097560975,991.2700000000004
continue,61.txt,75.73726541554959,28784.941388638414,600.4044530867717
continue,62.txt,73.08641975308642,28400.64829821718,624.9557588111752
continue,63.txt,69.62750716332378,16895.278969957082,326.19830499383147
continue,64.txt,73.66504854368931,28628.515928515928,579.7923770497252
continue,65.txt,75.89285714285714,33877.99043062201,601.8647642113342
continue,66.txt,72.83653846153845,34710.39697542533,581.21910147077
continue,67.txt,88.08193668528864,82253.30882352941,1110.9160000000002
continue,68.txt,71.84210526315789,21385.652797704446,419.7935051888265
