system,file,TTR,Yules,MTLD
continue,1.txt,77.41147741147742,35602.83436669619,878.8553846153848
continue,10.txt,72.99670691547749,28493.878865979383,502.2590649521097
continue,100.txt,69.43661971830986,19152.797478329394,359.36705220815776
continue,11.txt,69.11447084233261,21422.59414225941,375.68930463991205
continue,12.txt,76.65580890336591,31930.55733504164,739.7520462004007
continue,13.txt,85.6637168141593,69927.16417910448,852.5048543689321
continue,14.txt,69.76102941176471,26078.813942960613,469.23616220072245
continue,15.txt,70.23959646910467,19862.291933418695,442.0865851131153
continue,16.txt,84.76190476190476,72142.93680297397,847.1776672640385
continue,17.txt,75.49857549857549,30204.30107526882,571.0298507462687
continue,18.txt,81.7531305903399,43875.84033613445,456.1361320504849
continue,19.txt,86.90476190476191,70016.05839416059,890.2707692307695
continue,2.txt,81.26520681265207,52128.97196261682,977.3076923076925
continue,20.txt,90.27932960893855,170460.57441253262,1868.1347368421057
continue,21.txt,74.31952662721893,27793.093727977448,503.25704678197485
continue,22.txt,67.0316301703163,17911.56342182891,397.5
continue,23.txt,72.45714285714286,23883.303624480097,566.6576967934958
continue,24.txt,77.82426778242679,32740.69400630915,660.81254417383
continue,25.txt,87.5,75156.338028169,1147.65095890411
continue,26.txt,75.81521739130434,29824.137931034482,574.0939689278425
continue,27.txt,74.83176312247645,25825.898078529655,456.47700867841445
continue,28.txt,71.05911330049261,23363.438596491225,479.8257843488368
continue,29.txt,82.40574506283662,44825.744680851065,574.511685794634
continue,3.txt,74.5679012345679,30969.100169779285,431.65994404129367
continue,30.txt,70.15945330296127,23716.0,512.597757206922
continue,31.txt,67.64314247669773,18605.912040374908,373.5643521496067
continue,32.txt,75.96401028277636,32014.757103574702,742.8178777679362
continue,33.txt,79.79539641943734,40059.25925925926,727.9312297108838
continue,34.txt,78.125,47831.63265306122,899.7011312722107
continue,35.txt,85.03937007874016,60201.290322580644,771.5679999999999
continue,36.txt,69.60526315789474,19101.774744027305,446.6415038648145
continue,37.txt,74.28198433420366,32215.02487562189,454.37157534246575
continue,38.txt,82.5284090909091,48430.559540889524,971.928611111111
continue,39.txt,75.24875621890547,37464.176049129994,593.2501391207568
continue,4.txt,90.27409372236959,251797.34299516908,2989.3521874999997
continue,40.txt,84.95238095238096,51936.29242819843,643.816549962401
continue,41.txt,70.18970189701898,20897.507788161995,405.9632467445368
continue,42.txt,64.16558861578267,16303.247183565276,362.5105452674897
continue,43.txt,76.72018348623854,33880.469341408025,735.7470302762115
continue,44.txt,81.44126357354394,63372.90502793296,829.613057133311
continue,45.txt,68.42737094837935,20142.591444513328,325.14041850220264
continue,46.txt,78.49588719153937,45027.648839556,607.5979724785477
continue,47.txt,72.2462203023758,31276.100628930817,375.29507483520797
continue,48.txt,78.69318181818183,34407.62331838565,803.4565853658538
continue,49.txt,74.875,24592.25496915696,416.11868827866004
continue,5.txt,72.01540436456996,25712.5,397.5914294989196
continue,50.txt,78.41907151819323,40353.82231404958,812.2094012728186
continue,51.txt,64.82300884955751,15839.29889298893,412.60170611455374
continue,52.txt,71.97549770290965,16326.68144863267,392.53762000446534
continue,53.txt,77.36111111111111,33396.01722282024,595.6893705320731
continue,54.txt,75.80853816300129,31189.464123524067,626.7588295747785
continue,55.txt,88.79159369527146,106218.5950413223,786.8158941695249
continue,56.txt,83.89955686853766,97175.90361445783,1494.148707924665
continue,57.txt,77.02312138728324,29500.41536863967,489.74899241047694
continue,58.txt,79.16666666666666,37797.95501022495,904.5841304347825
continue,59.txt,75.26753864447086,30263.519637462236,524.7646015777665
continue,6.txt,70.74340527577938,22200.255102040817,314.90286018588813
continue,60.txt,82.4742268041237,51428.571428571435,606.9610630758328
continue,61.txt,74.26829268292683,30881.01582014987,811.2482882882884
continue,62.txt,82.56578947368422,48837.98449612403,624.5135359525574
continue,63.txt,73.32521315468941,27517.388003037206,394.9613537660092
continue,64.txt,75.71606475716065,31038.11922753988,620.3173417683879
continue,65.txt,70.04680187207488,16998.397976391232,256.13692251930746
continue,66.txt,76.57894736842105,27855.592105263157,618.7692062433736
continue,67.txt,74.33414043583535,28560.303030303032,552.2306297571331
continue,68.txt,69.19354838709677,14233.642691415313,320.32545064343736
continue,69.txt,75.68533969010727,31600.705329153607,610.9864977789506
continue,7.txt,77.86343612334802,47022.48353715899,727.5731422486468
continue,70.txt,62.92286874154263,13497.191011235955,392.30655830492515
continue,71.txt,77.82002534854246,41935.03893214683,665.4722985905554
continue,72.txt,79.296875,40445.03816793893,890.7503825136612
