system,file,TTR,Yules,MTLD
continue,1.txt,90.96509240246407,392498.0,4127.478068965517
continue,10.txt,89.95502248875562,141176.4705882353,1461.1256470588241
continue,100.txt,88.0718954248366,94019.74110032362,1244.6030769230767
continue,11.txt,87.56544502617801,128980.11527377521,1546.9030769230765
continue,12.txt,86.9701726844584,86945.04249291784,796.3391475214537
continue,13.txt,90.06802721088435,135679.25696594428,1121.6461995499994
continue,14.txt,84.75499092558984,52174.401913875605,625.2274074074074
continue,15.txt,87.54813863928112,105470.2947845805,1044.0160631421631
continue,16.txt,65.11627906976744,12665.589660743135,333.31973336677555
continue,17.txt,90.9433962264151,116161.99999999999,1272.1111111111115
continue,18.txt,85.57844690966719,63529.41176470588,721.3285326540605
continue,19.txt,79.16194790486976,51868.47133757961,800.3139073108196
continue,2.txt,88.26597131681876,98353.86266094421,1068.7341455108362
continue,20.txt,86.66666666666667,86934.15637860082,1250.4083720930232
continue,21.txt,89.33333333333333,112225.0,1069.296166583749
continue,22.txt,84.49744463373084,51792.84210526316,614.5173729250273
continue,23.txt,86.85800604229608,90088.55585831062,1203.022745098039
continue,24.txt,85.05392912172573,66967.91208791209,715.4353368051626
continue,25.txt,85.29411764705883,114519.14893617023,1102.3511091985874
continue,26.txt,86.09794628751975,66005.55555555555,1041.7690566037738
continue,27.txt,85.48850574712644,82909.83606557376,865.5462196726589
continue,28.txt,80.35126234906696,61802.07612456747,839.7754863201262
continue,29.txt,88.17345597897503,104222.4537037037,1124.0629607250758
continue,3.txt,89.36392075078207,168451.60550458715,2123.751404958678
continue,30.txt,86.03651987110635,120150.0,1141.623675734339
continue,31.txt,83.16498316498317,49600.81300813008,632.1943820224719
continue,32.txt,84.70031545741324,74513.95348837209,696.1580301305405
continue,33.txt,88.87417218543047,123692.58241758241,1576.0839603960394
continue,34.txt,82.92329956584659,61027.69516728624,682.3406426440952
continue,35.txt,87.25925925925925,92266.22340425532,806.2768670569021
continue,36.txt,88.9090909090909,88892.56505576208,1106.3831578947365
continue,37.txt,88.26151560178306,88430.07518796992,934.192625698324
continue,38.txt,87.83649052841476,152188.43137254904,1357.3802964205815
continue,39.txt,87.01298701298701,67472.69938650307,1078.0143589743593
continue,4.txt,87.16356107660455,141792.80000000002,1233.609480431849
continue,40.txt,83.20373250388803,54004.71698113207,665.7514121323394
continue,41.txt,83.31332533013205,75848.18897637796,768.865878006274
continue,42.txt,87.76167471819646,85845.37572254335,1199.7720000000002
continue,43.txt,82.24956063268893,40335.91160220995,631.3174080638014
continue,44.txt,86.37083993660856,79418.44919786096,687.0189243275156
continue,45.txt,89.3644617380026,124272.51308900525,1756.5844210526318
continue,46.txt,81.85404339250493,43272.61306532664,606.2633043478262
continue,47.txt,87.64044943820225,97344.0,934.8027048872066
continue,48.txt,81.9320214669052,43609.97920997921,471.2948611822559
continue,49.txt,84.97495826377296,69272.99465240641,720.3757237849218
continue,5.txt,88.6396526772793,220356.093979442,1994.9025322617244
continue,50.txt,86.9767441860465,80285.9693877551,781.3013998390991
continue,51.txt,81.52380952380952,40617.29490022173,423.16083987553714
continue,52.txt,89.15375446960667,140226.5664160401,1248.3527277056796
continue,53.txt,87.01700154559505,99052.8125,1124.9041584158415
continue,54.txt,75.05399568034558,41108.51063829787,559.1372942788078
continue,55.txt,83.45534407027819,56308.49220103986,706.0886703248041
continue,56.txt,88.14180929095355,140118.8679245283,1746.7001869158873
continue,57.txt,76.74897119341564,43409.98439937597,535.8897531508471
continue,58.txt,88.76755070202809,105117.2077922078,808.6084796988407
continue,59.txt,91.90647482014388,141146.48648648648,1303.7745945945949
continue,6.txt,84.3426883308715,62459.96168582376,752.6162725450903
continue,60.txt,89.14819136522753,172181.71091445428,1843.420727272728
continue,61.txt,87.21704394141145,112310.20942408376,1346.9182758620689
continue,62.txt,87.58716875871687,101384.0616966581,1277.404601769912
continue,63.txt,82.64984227129337,51418.7265917603,641.8864762737932
continue,64.txt,83.80809595202399,59182.007575757576,708.2621240056333
continue,65.txt,77.24288840262582,44031.44876325088,538.53903348501
continue,66.txt,85.41666666666666,63037.5,659.3487206432388
continue,67.txt,75.26254375729287,31421.827794561934,431.3551567129639
continue,68.txt,90.76154806491886,183517.0138888889,1418.0875590551184
continue,69.txt,82.82387190684133,48178.720238095244,581.7292664807585
continue,7.txt,88.31967213114754,263283.3070866142,2077.948623519784
continue,70.txt,85.17887563884156,59665.87112171837,691.7642526579111
continue,71.txt,84.88023952095809,70656.92307692308,731.2759726920392
continue,72.txt,88.50299401197604,121902.00892857142,1112.2590273713206
continue,73.txt,88.51851851851852,165568.11594202896,1469.602670031204
continue,74.txt,86.35014836795251,71763.55932203389,863.0768456650471
continue,75.txt,89.3491124260355,130291.42857142858,1359.6077419354845
continue,76.txt,88.3076923076923,110562.41610738255,1306.3680000000006
continue,77.txt,83.1041257367387,44732.25,616.0219130434783
