system,file,TTR,Yules,MTLD
continue,1.txt,80.3883495145631,39583.371824480375,498.04644464599505
continue,10.txt,81.48820326678766,76946.9465648855,1438.2578540772533
continue,11.txt,71.62162162162163,23137.440435670524,448.6027683918931
continue,12.txt,67.86632390745501,18365.217391304348,412.794877683577
continue,13.txt,72.66272189349112,25116.322451698867,524.7425079150806
continue,14.txt,84.66780238500851,59664.00966183575,905.0497087378639
continue,15.txt,84.3939393939394,63187.169042769856,773.3745958871353
continue,16.txt,66.44067796610169,19588.895184135978,481.8381399073709
continue,17.txt,74.07407407407408,27086.78828081813,640.7467948717948
continue,18.txt,75.98944591029023,28308.53242320819,587.3398359212052
continue,19.txt,70.48054919908466,24768.668407310706,404.0049542682927
continue,2.txt,70.61790668348046,19040.680024286583,455.76832329317267
continue,20.txt,69.43164362519201,13327.071102413569,332.21673230402484
continue,21.txt,80.078125,38031.674208144796,486.63897698209723
continue,22.txt,73.23037323037323,22483.402777777777,354.0546072622029
continue,23.txt,70.55702917771883,18693.791281373844,396.33002341138706
continue,24.txt,90.57692307692308,110368.6567164179,1237.582769230769
continue,25.txt,84.21052631578947,52275.63025210083,705.6111999999999
continue,26.txt,75.93516209476309,33808.65998176846,589.4639688414111
continue,27.txt,80.0,33814.065180102916,522.0763729955099
continue,28.txt,74.96740547588006,24821.696696696697,488.4420456927269
continue,29.txt,69.74219810040707,19103.10918293565,436.0466031853673
continue,3.txt,67.02380952380952,17349.151614668855,350.72434562086767
continue,30.txt,73.31042382588774,28228.807718814613,619.5801507832989
continue,31.txt,84.60236886632826,55679.28730512249,709.4669055985008
continue,32.txt,89.39641109298532,102492.83276450512,1366.4036842105268
continue,33.txt,57.25,8933.730834752982,334.97374547335744
continue,34.txt,68.03377563329313,20222.250476795933,318.00026497198564
continue,35.txt,73.05764411027569,22644.17055296469,421.68441012387234
continue,36.txt,73.51077313054499,26342.99138606108,449.24175116665094
continue,37.txt,74.32762836185819,26069.393511988717,627.7207912375593
continue,38.txt,78.09647979139504,36537.780040733196,775.2000155118924
continue,39.txt,74.18478260869566,19638.735177865612,474.3407197441953
continue,4.txt,83.10679611650485,44354.4794188862,602.6895116250462
continue,40.txt,86.93957115009746,69308.71080139372,876.9600000000004
continue,41.txt,66.76557863501483,14955.686853766616,301.5236347759568
continue,42.txt,85.14285714285714,58767.35294117647,593.8963822148431
continue,43.txt,78.22736030828517,32257.534246575342,468.35272401433696
continue,44.txt,81.87022900763358,42114.64530892448,660.3093577981653
continue,45.txt,74.60063897763578,23275.2401280683,436.80184273097825
continue,46.txt,72.61055634807418,17843.044077134986,454.2680071059432
continue,47.txt,77.33516483516483,33541.693121693126,804.174157303371
continue,48.txt,72.36255572065379,18385.19379844961,379.7127764064908
continue,49.txt,79.82456140350878,35148.55687606112,549.3521693840579
continue,5.txt,85.06711409395973,63783.87096774194,930.8492307692309
continue,50.txt,74.90820073439413,29749.324861000794,669.3337408668822
continue,51.txt,73.7467018469657,26369.70464135021,408.15127893681625
continue,52.txt,78.1496062992126,29132.902033271715,417.6570510041173
continue,53.txt,72.93035479632063,22288.3502170767,401.086674618183
continue,54.txt,81.26195028680688,39610.74561403509,523.5246671070224
continue,55.txt,69.6485623003195,23258.075040783035,505.3215850169855
continue,56.txt,75.32808398950131,26232.165605095543,708.0357616803185
continue,57.txt,85.7699805068226,65627.1186440678,846.7496470588237
