human,continue,create,explain
4584.774976061282,26719.783197831974,68797.18969555036,37581.30081300813
5008.616944243302,54958.87573964497,45009.27835051546,43529.297820823245
4681.987964307948,35891.68490153173,65313.98104265403,47743.699731903485
11028.601472134596,23272.3201174743,54337.56097560976,12202.998846597462
4928.383538396267,68657.90960451978,37749.85221674877,12392.177314211212
6960.622610595303,24272.4808895066,71488.67313915858,11601.387283236994
8701.176470588236,69359.31232091691,32189.361702127662,21309.793510324485
4729.986719787516,118428.22299651567,42542.35588972431,17720.71856287425
5203.439380911436,32043.21462945139,45900.218818380745,25496.92082111437
6940.337711069418,29268.885672937773,57344.17344173441,73160.04784688995
